ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Category
Chewa-182_heavy-1,,Chewa,182_heavy,kulema,kulema,k u l e m a,,Sawka2019,,,^ k u l e m a $,default,adjective
Nkoya1-182_heavy-1,,Nkoya1,182_heavy,ulemu,ulemu,u l e m u,,Sawka2019,,,^ u l e m u $,default,adjective
Nkoya2-182_heavy-1,,Nkoya2,182_heavy,shashilemu,shashilemu,sh/ʃ a sh/ʃ i l e m u,,Sawka2019,,,^ sh a sh i l e m u $,default,adjective
Tonga-183_hot-1,,Tonga,183_hot,kupya,kupya,k u p y a,,Sawka2019,,,^ k u p y a $,default,adjective
MukuniMarch-183_hot-1,,MukuniMarch,183_hot,kupya,kupya,k u p y a,,Sawka2019,,,^ k u p y a $,default,adjective
Mukuni-183_hot-1,,Mukuni,183_hot,kupya,kupya,k u p y a,,Sawka2019,,,^ k u p y a $,default,adjective
Sekute2013-183_hot-1,,Sekute2013,183_hot,kupya,kupya,k u p y a,,Sawka2019,,,^ k u p y a $,default,adjective
Sekute-183_hot-1,,Sekute,183_hot,kupya,kupya,k u p y a,,Sawka2019,,,^ k u p y a $,default,adjective
Musukotwani-183_hot-1,,Musukotwani,183_hot,kupya,kupya,k u p y a,,Sawka2019,,,^ k u p y a $,default,adjective
Ila-183_hot-1,,Ila,183_hot,kupiya,kupiya,k u p i y a,,Sawka2019,,,^ k u p i y a $,default,adjective
Lozi-183_hot-1,,Lozi,183_hot,kucisa,kucisa,k u c/tʃ i s a,,Sawka2019,,,^ k u c i s a $,default,adjective
Chewa-183_hot-1,,Chewa,183_hot,kupsa,kupsa,k u p s a,,Sawka2019,,,^ k u ps a $,default,adjective
Nkoya1-183_hot-1,,Nkoya1,183_hot,kutukuma,kutukuma,k u t u k u m a,,Sawka2019,,,^ k u t u k u m a $,default,adjective
Nkoya2-183_hot-1,,Nkoya2,183_hot,kuhoka,kuhoka,k u h o k a,,Sawka2019,,,^ k u h o k a $,default,adjective
Tonga-184_long-1,,Tonga,184_long,cilamfu,cilamfu,c/tʃ i l a m f u,,Sawka2019,,,^ c i l a m f u $,default,adjective
MukuniMarch-184_long-1,,MukuniMarch,184_long,kulampa,kulampa,k u l a ⁿp a,,Sawka2019,,,^ k u l a mp a $,default,adjective
Mukuni-184_long-1,,Mukuni,184_long,kulampa,kulampa,k u l a ⁿp a,,Sawka2019,,,^ k u l a mp a $,default,adjective
Sekute2013-184_long-1,,Sekute2013,184_long,kulamba,kulamba,k u l a ⁿb a,,Sawka2019,,,^ k u l a mb a $,default,adjective
Sekute-184_long-1,,Sekute,184_long,kulampa,kulampa,k u l a ⁿp a,,Sawka2019,,,^ k u l a mp a $,default,adjective
Musukotwani-184_long-1,,Musukotwani,184_long,cilamfu,cilamfu,c/tʃ i l a m f u,,Sawka2019,,,^ c i l a m f u $,default,adjective
Ila-184_long-1,,Ila,184_long,cilamfwu,cilamfwu,c/tʃ i l a m fʷ u,,Sawka2019,,,^ c i l a m fw u $,default,adjective
Lozi-184_long-1,,Lozi,184_long,butelele,butelele,b u t e l e l e,,Sawka2019,,,^ b u t e l e l e $,default,adjective
Chewa-184_long-1,,Chewa,184_long,utali,utali,u t a l i,,Sawka2019,,,^ u t a l i $,default,adjective
Nkoya1-184_long-1,,Nkoya1,184_long,shashitali,shashitali,sh/ʃ a sh/ʃ i t a l i,,Sawka2019,,,^ sh a sh i t a l i $,default,adjective
Nkoya2-184_long-1,,Nkoya2,184_long,utaji,utaji,u t a j/dʒ i,,Sawka2019,,,^ u t a j i $,default,adjective
Tonga-185_narrow-1,,Tonga,185_narrow,kaniini,kaniini,k a n iː n i,,Sawka2019,,,^ k a n ii n i $,default,adjective
MukuniMarch-185_narrow-1,,MukuniMarch,185_narrow,kasiani kide,kasiani kide,k a s i a n i + k i d e,,Sawka2019,,,^ k a s i a n i + k i d e $,default,adjective
Mukuni-185_narrow-1,,Mukuni,185_narrow,kasiani kide,kasiani kide,k a s i a n i + k i d e,,Sawka2019,,,^ k a s i a n i + k i d e $,default,adjective
Sekute2013-185_narrow-1,,Sekute2013,185_narrow,kasiani kana,kasiani kana,k a s i a n i + k a n a,,Sawka2019,,,^ k a s i a n i + k a n a $,default,adjective
Sekute-185_narrow-1,,Sekute,185_narrow,kanini,kanini,k a n i n i,,Sawka2019,,,^ k a n i n i $,default,adjective
Musukotwani-185_narrow-1,,Musukotwani,185_narrow,kanini,kanini,k a n i n i,,Sawka2019,,,^ k a n i n i $,default,adjective
Ila-185_narrow-1,,Ila,185_narrow,kafwula-fwula,kafwula-fwula,k a fʷ u l a + fʷ u l a,,Sawka2019,,,^ k a fw u l a - fw u l a $,default,adjective
Lozi-185_narrow-1,,Lozi,185_narrow,busisani,busisani,b u s i s a n i,,Sawka2019,,,^ b u s i s a n i $,default,adjective
Chewa-185_narrow-1,,Chewa,185_narrow,kucipa,kucipa,k u c/tʃ i p a,,Sawka2019,,,^ k u c i p a $,default,adjective
Nkoya2-185_narrow-1,,Nkoya2,185_narrow,kakashe,kakashe,k a k a sh/ʃ e,,Sawka2019,,,^ k a k a sh e $,default,adjective
MukuniMarch-186_new-1,,MukuniMarch,186_new,cipiya,cipiya,c/tʃ i p i y a,,Sawka2019,,,^ c i p i y a $,default,adjective
Mukuni-186_new-1,,Mukuni,186_new,cipiya,cipiya,c/tʃ i p i y a,,Sawka2019,,,^ c i p i y a $,default,adjective
Sekute2013-186_new-1,,Sekute2013,186_new,wupiya,wupiya,w u p i y a,,Sawka2019,,,^ w u p i y a $,default,adjective
Sekute-186_new-1,,Sekute,186_new,cipiya,cipiya,c/tʃ i p i y a,,Sawka2019,,,^ c i p i y a $,default,adjective
Musukotwani-186_new-1,,Musukotwani,186_new,cipiya,cipiya,c/tʃ i p i y a,,Sawka2019,,,^ c i p i y a $,default,adjective
Ila-186_new-1,,Ila,186_new,cipiya,cipiya,c/tʃ i p i y a,,Sawka2019,,,^ c i p i y a $,default,adjective
Lozi-186_new-1,,Lozi,186_new,bunca,bunca,b u ⁿtʃ a,,Sawka2019,,,^ b u nc a $,default,adjective
Chewa-186_new-1,,Chewa,186_new,casopano,casopano,c/tʃ a s o p a n o,,Sawka2019,,,^ c a s o p a n o $,default,adjective
Nkoya1-186_new-1,,Nkoya1,186_new,shaluipya,shaluipya,sh/ʃ a l u i p y a,,Sawka2019,,,^ sh a l u i p y a $,default,adjective
Nkoya2-186_new-1,,Nkoya2,186_new,shauluno,shauluno,sh/ʃ a u l u n o,,Sawka2019,,,^ sh a u l u n o $,default,adjective
MukuniMarch-187_red-1,,MukuniMarch,187_red,cisalala,cisalala,c/tʃ i s a l a l a,,Sawka2019,,,^ c i s a l a l a $,default,adjective
Mukuni-187_red-1,,Mukuni,187_red,kusalala,kusalala,k u s a l a l a,,Sawka2019,,,^ k u s a l a l a $,default,adjective
Sekute2013-187_red-1,,Sekute2013,187_red,cusalala,cusalala,c/tʃ u s a l a l a,,Sawka2019,,,^ c u s a l a l a $,default,adjective
Sekute-187_red-1,,Sekute,187_red,kusalala,kusalala,k u s a l a l a,,Sawka2019,,,^ k u s a l a l a $,default,adjective
Musukotwani-187_red-1,,Musukotwani,187_red,kusalala,kusalala,k u s a l a l a,,Sawka2019,,,^ k u s a l a l a $,default,adjective
Ila-187_red-1,,Ila,187_red,cisubila,cisubila,c/tʃ i s u b i l a,,Sawka2019,,,^ c i s u b i l a $,default,adjective
Lozi-187_red-1,,Lozi,187_red,bufubelu,bufubelu,b u f u b e l u,,Sawka2019,,,^ b u f u b e l u $,default,adjective
Chewa-187_red-1,,Chewa,187_red,kufiila,kufiila,k u f iː l a,,Sawka2019,,,^ k u f ii l a $,default,adjective
Nkoya1-187_red-1,,Nkoya1,187_red,kufubila,kufubila,k u f u b i l a,,Sawka2019,,,^ k u f u b i l a $,default,adjective
Nkoya2-187_red-1,,Nkoya2,187_red,kufubila,kufubila,k u f u b i l a,,Sawka2019,,,^ k u f u b i l a $,default,adjective
MukuniMarch-188_rotten-1,,MukuniMarch,188_rotten,kubola,kubola,k u b o l a,,Sawka2019,,,^ k u b o l a $,default,adjective
Mukuni-188_rotten-1,,Mukuni,188_rotten,kubola,kubola,k u b o l a,,Sawka2019,,,^ k u b o l a $,default,adjective
Sekute2013-188_rotten-1,,Sekute2013,188_rotten,kubola,kubola,k u b o l a,,Sawka2019,,,^ k u b o l a $,default,adjective
Sekute-188_rotten-1,,Sekute,188_rotten,kubola,kubola,k u b o l a,,Sawka2019,,,^ k u b o l a $,default,adjective
Musukotwani-188_rotten-1,,Musukotwani,188_rotten,kubola,kubola,k u b o l a,,Sawka2019,,,^ k u b o l a $,default,adjective
Ila-188_rotten-1,,Ila,188_rotten,cibozhi,cibozhi,c/tʃ i b o zh/dʒ i,,Sawka2019,,,^ c i b o zh i $,default,adjective
Lozi-188_rotten-1,,Lozi,188_rotten,kubola,kubola,k u b o l a,,Sawka2019,,,^ k u b o l a $,default,adjective
Chewa-188_rotten-1,,Chewa,188_rotten,coola,coola,c/tʃ oː l a,,Sawka2019,,,^ c oo l a $,default,adjective
Nkoya1-188_rotten-1,,Nkoya1,188_rotten,shabola,shabola,sh/ʃ a b o l a,,Sawka2019,,,^ sh a b o l a $,default,adjective
Nkoya2-188_rotten-1,,Nkoya2,188_rotten,kubola,kubola,k u b o l a,,Sawka2019,,,^ k u b o l a $,default,adjective
Tonga-189_sharp-1,,Tonga,189_sharp,kubosha,kubosha,k u b o sh/ʃ a,,Sawka2019,,,^ k u b o sh a $,default,adjective
MukuniMarch-189_sharp-1,,MukuniMarch,189_sharp,cibosya,cibosya,c/tʃ i b o s y a,,Sawka2019,,,^ c i b o s y a $,default,adjective
Mukuni-189_sharp-1,,Mukuni,189_sharp,cibosya,cibosya,c/tʃ i b o s y a,,Sawka2019,,,^ c i b o s y a $,default,adjective
Sekute2013-189_sharp-1,,Sekute2013,189_sharp,kubosya,kubosya,k u b o s y a,,Sawka2019,,,^ k u b o s y a $,default,adjective
Sekute-189_sharp-1,,Sekute,189_sharp,kubosya,kubosya,k u b o s y a,,Sawka2019,,,^ k u b o s y a $,default,adjective
Ila-189_sharp-1,,Ila,189_sharp,cilampa,cilampa,c/tʃ i l a ⁿp a,,Sawka2019,,,^ c i l a mp a $,default,adjective
Lozi-189_sharp-1,,Lozi,189_sharp,kushenga,kushenga,k u sh/ʃ e ⁿg a,,Sawka2019,,,^ k u sh e ng a $,default,adjective
Chewa-189_sharp-1,,Chewa,189_sharp,kuthwa,kuthwa,k u tʷʰ a,,Sawka2019,,,^ k u thw a $,default,adjective
Nkoya1-189_sharp-1,,Nkoya1,189_sharp,utwe,utwe,u tʷ e,,Sawka2019,,,^ u tw e $,default,adjective
Nkoya2-189_sharp-1,,Nkoya2,189_sharp,itwe,itwe,i tʷ e,,Sawka2019,,,^ i tw e $,default,adjective
MukuniMarch-190_short-1,,MukuniMarch,190_short,bufwafwi,bufwafwi,b u fʷ a fʷ i,,Sawka2019,,,^ b u fw a fw i $,default,adjective
Mukuni-190_short-1,,Mukuni,190_short,kufwimpa,kufwimpa,k u fʷ i ⁿp a,,Sawka2019,,,^ k u fw i mp a $,default,adjective
Sekute2013-190_short-1,,Sekute2013,190_short,cifwifwi,cifwifwi,c/tʃ i fʷ i fʷ i,,Sawka2019,,,^ c i fw i fw i $,default,adjective
Sekute-190_short-1,,Sekute,190_short,cifwifwi,cifwifwi,c/tʃ i fʷ i fʷ i,,Sawka2019,,,^ c i fw i fw i $,default,adjective
Musukotwani-190_short-1,,Musukotwani,190_short,mufwi/cifwifwi,mufwi,m u fʷ i,,Sawka2019,,,^ m u fw i $,default,adjective
Musukotwani-190_short-2,,Musukotwani,190_short,mufwi/cifwifwi,cifwifwi,c/tʃ i fʷ i fʷ i,,Sawka2019,,,^ c i fw i fw i $,default,adjective
Ila-190_short-1,,Ila,190_short,kufwiimpa,kufwiimpa,k u fʷ iː ⁿp a,,Sawka2019,,,^ k u fw ii mp a $,default,adjective
Lozi-190_short-1,,Lozi,190_short,bukuswani,bukuswani,b u k u sʷ a n i,,Sawka2019,,,^ b u k u sw a n i $,default,adjective
Chewa-190_short-1,,Chewa,190_short,kufupika,kufupika,k u f u p i k a,,Sawka2019,,,^ k u f u p i k a $,default,adjective
Nkoya1-190_short-1,,Nkoya1,190_short,shashipi,shashipi,sh/ʃ a sh/ʃ i p i,,Sawka2019,,,^ sh a sh i p i $,default,adjective
Nkoya2-190_short-1,,Nkoya2,190_short,wipi,wipi,w i p i,,Sawka2019,,,^ w i p i $,default,adjective
MukuniMarch-191_small-1,,MukuniMarch,191_small,buce,buce,b u c/tʃ e,,Sawka2019,,,^ b u c e $,default,adjective
Mukuni-191_small-1,,Mukuni,191_small,kanini,kanini,k a n i n i,,Sawka2019,,,^ k a n i n i $,default,adjective
Sekute2013-191_small-1,,Sekute2013,191_small,nce nini,nce nini,ⁿtʃ e + n i n i,,Sawka2019,,,^ nc e + n i n i $,default,adjective
Sekute-191_small-1,,Sekute,191_small,kanini,kanini,k a n i n i,,Sawka2019,,,^ k a n i n i $,default,adjective
Musukotwani-191_small-1,,Musukotwani,191_small,nce nini,nce nini,ⁿtʃ e + n i n i,,Sawka2019,,,^ nc e + n i n i $,default,adjective
Ila-191_small-1,,Ila,191_small,kashoonto,kashoonto,k a sh/ʃ oː ⁿt o,,Sawka2019,,,^ k a sh oo nt o $,default,adjective
Lozi-191_small-1,,Lozi,191_small,bwinyani,bwinyani,bʷ i nʲ a n i,,Sawka2019,,,^ bw i ny a n i $,default,adjective
Chewa-191_small-1,,Chewa,191_small,ucepa,ucepa,u c/tʃ e p a,,Sawka2019,,,^ u c e p a $,default,adjective
Nkoya1-191_small-1,,Nkoya1,191_small,shashishe,shashishe,sh/ʃ a sh/ʃ i sh/ʃ e,,Sawka2019,,,^ sh a sh i sh e $,default,adjective
Nkoya2-191_small-1,,Nkoya2,191_small,kakashe,kakashe,k a k a sh/ʃ e,,Sawka2019,,,^ k a k a sh e $,default,adjective
MukuniMarch-192_wet-1,,MukuniMarch,192_wet,wutete,wutete,w u t e t e,,Sawka2019,,,^ w u t e t e $,default,adjective
Mukuni-192_wet-1,,Mukuni,192_wet,kuteta,kuteta,k u t e t a,,Sawka2019,,,^ k u t e t a $,default,adjective
Sekute2013-192_wet-1,,Sekute2013,192_wet,kuteta,kuteta,k u t e t a,,Sawka2019,,,^ k u t e t a $,default,adjective
Sekute-192_wet-1,,Sekute,192_wet,kuteta,kuteta,k u t e t a,,Sawka2019,,,^ k u t e t a $,default,adjective
Musukotwani-192_wet-1,,Musukotwani,192_wet,kuteta,kuteta,k u t e t a,,Sawka2019,,,^ k u t e t a $,default,adjective
Ila-192_wet-1,,Ila,192_wet,kulopa,kulopa,k u l o p a,,Sawka2019,,,^ k u l o p a $,default,adjective
Lozi-192_wet-1,,Lozi,192_wet,kukoloba,kukoloba,k u k o l o b a,,Sawka2019,,,^ k u k o l o b a $,default,adjective
Chewa-192_wet-1,,Chewa,192_wet,kunana,kunana,k u n a n a,,Sawka2019,,,^ k u n a n a $,default,adjective
Nkoya1-192_wet-1,,Nkoya1,192_wet,shakumbola,shakumbola,sh/ʃ a k u ⁿb o l a,,Sawka2019,,,^ sh a k u mb o l a $,default,adjective
Nkoya2-192_wet-1,,Nkoya2,192_wet,byakudaba,byakudaba,b y a k u d a b a,,Sawka2019,,,^ b y a k u d a b a $,default,adjective
MukuniMarch-193_white-1,,MukuniMarch,193_white,kutuba,kutuba,k u t u b a,,Sawka2019,,,^ k u t u b a $,default,adjective
Mukuni-193_white-1,,Mukuni,193_white,kutuba,kutuba,k u t u b a,,Sawka2019,,,^ k u t u b a $,default,adjective
Sekute2013-193_white-1,,Sekute2013,193_white,kutuba,kutuba,k u t u b a,,Sawka2019,,,^ k u t u b a $,default,adjective
Sekute-193_white-1,,Sekute,193_white,kutuba,kutuba,k u t u b a,,Sawka2019,,,^ k u t u b a $,default,adjective
Musukotwani-193_white-1,,Musukotwani,193_white,kutuba,kutuba,k u t u b a,,Sawka2019,,,^ k u t u b a $,default,adjective
Ila-193_white-1,,Ila,193_white,cituba,cituba,c/tʃ i t u b a,,Sawka2019,,,^ c i t u b a $,default,adjective
Lozi-193_white-1,,Lozi,193_white,busweu,busweu,b u sʷ e u,,Sawka2019,,,^ b u sw e u $,default,adjective
Chewa-193_white-1,,Chewa,193_white,kuyera,kuyera,k u y e r a,,Sawka2019,,,^ k u y e r a $,default,adjective
Nkoya1-193_white-1,,Nkoya1,193_white,kuyela,kuyela,k u y e l a,,Sawka2019,,,^ k u y e l a $,default,adjective
Nkoya2-193_white-1,,Nkoya2,193_white,kutuba,kutuba,k u t u b a,,Sawka2019,,,^ k u t u b a $,default,adjective
MukuniMarch-194_wide-1,,MukuniMarch,194_wide,kokwanzama,kokwanzama,k o kʷ a ⁿz a m a,,Sawka2019,,,^ k o kw a nz a m a $,default,adjective
Mukuni-194_wide-1,,Mukuni,194_wide,kukwankama,kukwankama,k u kʷ a ŋ k a m a,,Sawka2019,,,^ k u kw a nk a m a $,default,adjective
Sekute2013-194_wide-1,,Sekute2013,194_wide,kwanzamuka,kwanzamuka,kʷ a ⁿz a m u k a,,Sawka2019,,,^ kw a nz a m u k a $,default,adjective
Sekute-194_wide-1,,Sekute,194_wide,kukwankamaka,kukwankamaka,k u kʷ a ŋ k a m a k a,,Sawka2019,,,^ k u kw a nk a m a k a $,default,adjective
Musukotwani-194_wide-1,,Musukotwani,194_wide,kwanzamuka,kwanzamuka,kʷ a ⁿz a m u k a,,Sawka2019,,,^ kw a nz a m u k a $,default,adjective
Ila-194_wide-1,,Ila,194_wide,ukomena,ukomena,u k o m e n a,,Sawka2019,,,^ u k o m e n a $,default,adjective
Lozi-194_wide-1,,Lozi,194_wide,butelele,butelele,b u t e l e l e,,Sawka2019,,,^ b u t e l e l e $,default,adjective
Chewa-194_wide-1,,Chewa,194_wide,ukula,ukula,u k u l a,,Sawka2019,,,^ u k u l a $,default,adjective
Nkoya2-194_wide-1,,Nkoya2,194_wide,unene,unene,u n e n e,,Sawka2019,,,^ u n e n e $,default,adjective
Tonga-195_far-1,,Tonga,195_far,kule,kule,k u l e,,Sawka2019,,,^ k u l e $,default,location
MukuniMarch-195_far-1,,MukuniMarch,195_far,kale,kale,k a l e,,Sawka2019,,,^ k a l e $,default,location
Mukuni-195_far-1,,Mukuni,195_far,kule,kule,k u l e,,Sawka2019,,,^ k u l e $,default,location
Sekute2013-195_far-1,,Sekute2013,195_far,kule,kule,k u l e,,Sawka2019,,,^ k u l e $,default,location
Sekute-195_far-1,,Sekute,195_far,kule,kule,k u l e,,Sawka2019,,,^ k u l e $,default,location
Musukotwani-195_far-1,,Musukotwani,195_far,kule,kule,k u l e,,Sawka2019,,,^ k u l e $,default,location
Ila-195_far-1,,Ila,195_far,kulaale,kulaale,k u l aː l e,,Sawka2019,,,^ k u l aa l e $,default,location
Lozi-195_far-1,,Lozi,195_far,kwahule,kwahule,kʷ a h u l e,,Sawka2019,,,^ kw a h u l e $,default,location
Chewa-195_far-1,,Chewa,195_far,kutali,kutali,k u t a l i,,Sawka2019,,,^ k u t a l i $,default,location
Nkoya1-195_far-1,,Nkoya1,195_far,hahatali,hahatali,h a h a t a l i,,Sawka2019,,,^ h a h a t a l i $,default,location
Nkoya2-195_far-1,,Nkoya2,195_far,kwakutaji,kwakutaji,kʷ a k u t a j/dʒ i,,Sawka2019,,,^ kw a k u t a j i $,default,location
Tonga-196_inside-1,,Tonga,196_inside,mukati,mukati,m u k a t i,,Sawka2019,,,^ m u k a t i $,default,location
MukuniMarch-196_inside-1,,MukuniMarch,196_inside,mukati,mukati,m u k a t i,,Sawka2019,,,^ m u k a t i $,default,location
Mukuni-196_inside-1,,Mukuni,196_inside,mukati,mukati,m u k a t i,,Sawka2019,,,^ m u k a t i $,default,location
Sekute2013-196_inside-1,,Sekute2013,196_inside,mukati,mukati,m u k a t i,,Sawka2019,,,^ m u k a t i $,default,location
Sekute-196_inside-1,,Sekute,196_inside,mukati,mukati,m u k a t i,,Sawka2019,,,^ m u k a t i $,default,location
Musukotwani-196_inside-1,,Musukotwani,196_inside,mukati,mukati,m u k a t i,,Sawka2019,,,^ m u k a t i $,default,location
Ila-196_inside-1,,Ila,196_inside,mukati,mukati,m u k a t i,,Sawka2019,,,^ m u k a t i $,default,location
Lozi-196_inside-1,,Lozi,196_inside,mwahali,mwahali,mʷ a h a l i,,Sawka2019,,,^ mw a h a l i $,default,location
Chewa-196_inside-1,,Chewa,196_inside,mkati,mkati,m k a t i,,Sawka2019,,,^ m k a t i $,default,location
Nkoya1-196_inside-1,,Nkoya1,196_inside,mukati,mukati,m u k a t i,,Sawka2019,,,^ m u k a t i $,default,location
Nkoya2-196_inside-1,,Nkoya2,196_inside,mukati,mukati,m u k a t i,,Sawka2019,,,^ m u k a t i $,default,location
MukuniMarch-197_near-1,,MukuniMarch,197_near,afwafwi,afwafwi,a fʷ a fʷ i,,Sawka2019,,,^ a fw a fw i $,default,location
Mukuni-197_near-1,,Mukuni,197_near,pafwi,pafwi,p a fʷ i,,Sawka2019,,,^ p a fw i $,default,location
Sekute2013-197_near-1,,Sekute2013,197_near,ambali,ambali,a ⁿb a l i,,Sawka2019,,,^ a mb a l i $,default,location
Sekute-197_near-1,,Sekute,197_near,afwafwi,afwafwi,a fʷ a fʷ i,,Sawka2019,,,^ a fw a fw i $,default,location
Musukotwani-197_near-1,,Musukotwani,197_near,afwafwi,afwafwi,a fʷ a fʷ i,,Sawka2019,,,^ a fw a fw i $,default,location
Ila-197_near-1,,Ila,197_near,afwaafwi,afwaafwi,a fʷ aː fʷ i,,Sawka2019,,,^ a fw aa fw i $,default,location
Lozi-197_near-1,,Lozi,197_near,fakaufi,fakaufi,f a k a u f i,,Sawka2019,,,^ f a k a u f i $,default,location
Chewa-197_near-1,,Chewa,197_near,pafupi,pafupi,p a f u p i,,Sawka2019,,,^ p a f u p i $,default,location
Nkoya1-197_near-1,,Nkoya1,197_near,hahepi,hahepi,h a h e p i,,Sawka2019,,,^ h a h e p i $,default,location
Nkoya2-197_near-1,,Nkoya2,197_near,hahepi,hahepi,h a h e p i,,Sawka2019,,,^ h a h e p i $,default,location
Tonga-198_outside-1,,Tonga,198_outside,anze,anze,a ⁿz e,,Sawka2019,,,^ a nz e $,default,location
MukuniMarch-198_outside-1,,MukuniMarch,198_outside,anze,anze,a ⁿz e,,Sawka2019,,,^ a nz e $,default,location
Mukuni-198_outside-1,,Mukuni,198_outside,anze,anze,a ⁿz e,,Sawka2019,,,^ a nz e $,default,location
Sekute2013-198_outside-1,,Sekute2013,198_outside,anze,anze,a ⁿz e,,Sawka2019,,,^ a nz e $,default,location
Sekute-198_outside-1,,Sekute,198_outside,anze,anze,a ⁿz e,,Sawka2019,,,^ a nz e $,default,location
Musukotwani-198_outside-1,,Musukotwani,198_outside,anze,anze,a ⁿz e,,Sawka2019,,,^ a nz e $,default,location
Ila-198_outside-1,,Ila,198_outside,ansengwe,ansengwe,a n s e ŋ gʷ e,,Sawka2019,,,^ a ns e ngw e $,default,location
Lozi-198_outside-1,,Lozi,198_outside,kwande,kwande,kʷ a ⁿd e,,Sawka2019,,,^ kw a nd e $,default,location
Chewa-198_outside-1,,Chewa,198_outside,kunja,kunja,k u ⁿdʒ a,,Sawka2019,,,^ k u nj a $,default,location
Nkoya1-198_outside-1,,Nkoya1,198_outside,hamunkhanda,hamunkhanda,h a m u ŋ k h a ⁿd a,,Sawka2019,,,^ h a m u nk h a nd a $,default,location
Nkoya2-198_outside-1,,Nkoya2,198_outside,handa,handa,h a ⁿd a,,Sawka2019,,,^ h a nd a $,default,location
MukuniMarch-199_leftside-1,,MukuniMarch,199_leftside,lumwensi,lumwensi,l u mʷ e n s i,,Sawka2019,,,^ l u mw e ns i $,default,location
Mukuni-199_leftside-1,,Mukuni,199_leftside,lumwensi,lumwensi,l u mʷ e n s i,,Sawka2019,,,^ l u mw e ns i $,default,location
Sekute2013-199_leftside-1,,Sekute2013,199_leftside,cigoyo,cigoyo,c/tʃ i g o y o,,Sawka2019,,,^ c i g o y o $,default,location
Sekute-199_leftside-1,,Sekute,199_leftside,lumwensi,lumwensi,l u mʷ e n s i,,Sawka2019,,,^ l u mw e ns i $,default,location
Musukotwani-199_leftside-1,,Musukotwani,199_leftside,lumwensi,lumwensi,l u mʷ e n s i,,Sawka2019,,,^ l u mw e ns i $,default,location
Ila-199_leftside-1,,Ila,199_leftside,kucimonsho,kucimonsho,k u c/tʃ i m o ⁿʃ o,,Sawka2019,,,^ k u c i m o nsh o $,default,location
Lozi-199_leftside-1,,Lozi,199_leftside,kwanzoto,kwanzoto,kʷ a ⁿz o t o,,Sawka2019,,,^ kw a nz o t o $,default,location
Chewa-199_leftside-1,,Chewa,199_leftside,kumanzele,kumanzele,k u m a ⁿz e l e,,Sawka2019,,,^ k u m a nz e l e $,default,location
Nkoya1-199_leftside-1,,Nkoya1,199_leftside,shimoho,shimoho,sh/ʃ i m o h o,,Sawka2019,,,^ sh i m o h o $,default,location
Nkoya2-199_leftside-1,,Nkoya2,199_leftside,kujimoho,kujimoho,k u j/dʒ i m o h o,,Sawka2019,,,^ k u j i m o h o $,default,location
Tonga-200_rightside-1,,Tonga,200_rightside,kululyo,kululyo,k u l u lʲ o,,Sawka2019,,,^ k u l u ly o $,default,location
MukuniMarch-200_rightside-1,,MukuniMarch,200_rightside,kululyo,kululyo,k u l u lʲ o,,Sawka2019,,,^ k u l u ly o $,default,location
Mukuni-200_rightside-1,,Mukuni,200_rightside,kululyo,kululyo,k u l u lʲ o,,Sawka2019,,,^ k u l u ly o $,default,location
Sekute2013-200_rightside-1,,Sekute2013,200_rightside,cidisyo,cidisyo,c/tʃ i d i s y o,,Sawka2019,,,^ c i d i s y o $,default,location
Sekute-200_rightside-1,,Sekute,200_rightside,kululyo,kululyo,k u l u lʲ o,,Sawka2019,,,^ k u l u ly o $,default,location
Musukotwani-200_rightside-1,,Musukotwani,200_rightside,kululyo,kululyo,k u l u lʲ o,,Sawka2019,,,^ k u l u ly o $,default,location
Ila-200_rightside-1,,Ila,200_rightside,kucilyo,kucilyo,k u c/tʃ i lʲ o,,Sawka2019,,,^ k u c i ly o $,default,location
Lozi-200_rightside-1,,Lozi,200_rightside,kwasilyo,kwasilyo,kʷ a s i lʲ o,,Sawka2019,,,^ kw a s i ly o $,default,location
Chewa-200_rightside-1,,Chewa,200_rightside,kulamanja,kulamanja,k u l a m a ⁿdʒ a,,Sawka2019,,,^ k u l a m a nj a $,default,location
Nkoya1-200_rightside-1,,Nkoya1,200_rightside,shilyo,shilyo,sh/ʃ i lʲ o,,Sawka2019,,,^ sh i ly o $,default,location
Nkoya2-200_rightside-1,,Nkoya2,200_rightside,kushijo,kushijo,k u sh/ʃ i j/dʒ o,,Sawka2019,,,^ k u sh i j o $,default,location
MukuniMarch-201_why-1,,MukuniMarch,201_why,ninzi,ninzi,n i ⁿz i,,Sawka2019,,,^ n i nz i $,default,concept
Mukuni-201_why-1,,Mukuni,201_why,ambonzi,ambonzi,a ⁿb o ⁿz i,,Sawka2019,,,^ a mb o nz i $,default,concept
Sekute2013-201_why-1,,Sekute2013,201_why,kambonzi,kambonzi,k a ⁿb o ⁿz i,,Sawka2019,,,^ k a mb o nz i $,default,concept
Sekute-201_why-1,,Sekute,201_why,kambonzi,kambonzi,k a ⁿb o ⁿz i,,Sawka2019,,,^ k a mb o nz i $,default,concept
Musukotwani-201_why-1,,Musukotwani,201_why,kambonzi,kambonzi,k a ⁿb o ⁿz i,,Sawka2019,,,^ k a mb o nz i $,default,concept
